Aluminum.Band,Sex,Age,Year,DateSearchCriteria,ExportType,CaptureHistoryExport,y.1980,y.1981,y.1982,y.1983,y.1984,y.1985,y.1986,y.1987,y.1988,y.1989,y.1990,y.1991,y.1992,y.1993,y.1994,y.1995,y.1996,y.1997,y.1998,y.1999,y.2000,y.2001,y.2002,y.2003,y.2004,y.2005,y.2006,y.2007,y.2008,y.2009,y.2010,y.2011,y.2012,y.2013,y.2014,y.2015,y.2016,y.2017,y.2018,y.2019,y.2020,y.2021
2730-36227,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2730-36228,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36229,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2730-36230,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36231,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2730-36232,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2730-36233,M,ASY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2730-36235,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2730-36236,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2730-36237,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36238,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36239,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2730-36240,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36241,M,ASY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2730-36242,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36243,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36244,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36247,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36256,F,AHY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2730-36257,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36262,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2730-36271,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2730-36272,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36273,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36280,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2730-36284,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36290,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36300,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36301,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2730-36306,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2730-36307,F,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36309,M,SY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730-36310,M,ASY,2014,"1980 - 2021",Yearly,000000000000000000000000000000000010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2710-50048,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50049,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50050,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2710-50051,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50052,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50053,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50054,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50055,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50056,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50057,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50058,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2710-50059,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2710-50060,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2710-50061,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50062,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2710-50063,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50064,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50065,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50066,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2710-50067,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35831,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35832,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35833,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35834,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35835,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35836,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35837,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35838,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35839,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35840,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35841,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35842,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35843,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2730-35844,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35845,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35846,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35847,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35848,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35849,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35850,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35851,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35857,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35870,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35871,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35889,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35890,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35895,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35896,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35897,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35898,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35899,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35931,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35932,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35933,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35934,M,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35935,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35936,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35937,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35938,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35939,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35940,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35941,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35942,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35943,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35944,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35945,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35946,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35947,F,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35948,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35949,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35950,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35951,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2730-35952,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35953,F,ASY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730-35954,M,SY,2015,"1980 - 2021",Yearly,000000000000000000000000000000000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
